Run,Assay Type,AvgSpotLen,Bases,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,source_name,SRA Study,strain,Genotype,BioProject,Developmental_stage,sex,Development_stage,sex_type,Library Name,tissue,Cell_Line,stage,chip_antibody,transgene,chip_antibody_supplier,genotype/variation,strain/background,antibody_manufacturer,input_experiment/sample
SRR947665,ChIP-Seq,50,895080150,SAMN02299393,615294968,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX331428,GSM1200130,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Drosophila melanogaster,ILLUMINA,2014-05-21T00:00:00Z,GSM1200130,RPLII_ab5408.Clone_8 ChIP expt.2460,SRP028509,,,PRJNA63455,third instar larval stage,male,,,,dorsal mesothoracic disc,CME-W1-Cl.8+,,,,,,,,
SRR192330,ChIP-Seq,42,809087454,SAMN00261246,581551389,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX060165,GSM706164,Illumina Genome Analyzer II,SINGLE,ChIP,GENOMIC,Caenorhabditis elegans,ILLUMINA,2011-05-03T00:00:00Z,GSM706164,"Control sample from L3 stage N2 worms\, whole body",SRP006493,N2,,PRJNA63461,,,,,GSM706164: seq-NA_N2_L3_2 [input DNA],whole body,,L3,,,,,,,
SRR927094,ChIP-Seq,50,924656400,SAMN02225293,641517367,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX318778,GSM1180071,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-07-10T00:00:00Z,GSM1180071,dSFMBT_Q2642.L3 Input expt.2330,SRP026611,Oregon-R(official name : Oregon-R-modENCODE genotype : wild type ),wild type,PRJNA63455,,,3rd Instar Larvae,,,,,,,,,,,,
SRR927095,ChIP-Seq,50,1077965250,SAMN02225291,748936657,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX318779,GSM1180072,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-07-10T00:00:00Z,GSM1180072,dSFMBT_Q2642.L3 Input expt.2331,SRP026611,Oregon-R(official name : Oregon-R-modENCODE genotype : wild type ),wild type,PRJNA63455,,,3rd Instar Larvae,,,,,,,,,,,,
SRR927096,ChIP-Seq,50,723238950,SAMN02225290,482795142,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX318780,GSM1180073,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-07-10T00:00:00Z,GSM1180073,dSFMBT_Q2642.L3 ChIP expt.2425,SRP026611,Oregon-R(official name : Oregon-R-modENCODE genotype : wild type ),wild type,PRJNA63455,,,3rd Instar Larvae,,,,,,,,,,,,
SRR927097,ChIP-Seq,50,826164500,SAMN02225294,548174614,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX318781,GSM1180074,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-07-10T00:00:00Z,GSM1180074,dSFMBT_Q2642.L3 ChIP expt.2426,SRP026611,Oregon-R(official name : Oregon-R-modENCODE genotype : wild type ),wild type,PRJNA63455,,,3rd Instar Larvae,,,,,,,,,,,,
SRR927098,ChIP-Seq,50,960045200,SAMN02225292,672260214,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX318782,GSM1180075,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-07-10T00:00:00Z,GSM1180075,H1.L3 Input expt.2402,SRP026612,Oregon-R(official name : Oregon-R-modENCODE genotype : wild type ),wild type,PRJNA63455,,,3rd Instar Larvae,,,,,,,,,,,,
SRR927099,ChIP-Seq,50,831062750,SAMN02225301,578685088,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX318783,GSM1180076,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-07-10T00:00:00Z,GSM1180076,H1.L3 Input expt.2404,SRP026612,Oregon-R(official name : Oregon-R-modENCODE genotype : wild type ),wild type,PRJNA63455,,,3rd Instar Larvae,,,,,,,,,,,,
SRR927100,ChIP-Seq,50,922622100,SAMN02225295,652815168,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX318784,GSM1180077,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-07-10T00:00:00Z,GSM1180077,H1.L3 ChIP expt.2398,SRP026612,Oregon-R(official name : Oregon-R-modENCODE genotype : wild type ),wild type,PRJNA63455,,,3rd Instar Larvae,,,,,,,,,,,,
SRR927101,ChIP-Seq,50,900312150,SAMN02225297,636549675,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX318785,GSM1180078,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-07-10T00:00:00Z,GSM1180078,H1.L3 ChIP expt.2399,SRP026612,Oregon-R(official name : Oregon-R-modENCODE genotype : wild type ),wild type,PRJNA63455,,,3rd Instar Larvae,,,,,,,,,,,,
SRR927102,ChIP-Seq,50,920623850,SAMN02225296,642515559,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX318786,GSM1180079,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-07-10T00:00:00Z,GSM1180079,H3K9ac.L3 Input expt.2225,SRP026613,Oregon-R(official name : Oregon-R-modENCODE genotype : wild type ),wild type,PRJNA63455,,,3rd Instar Larvae,,,,,,,,,,,,
SRR927103,ChIP-Seq,50,912479450,SAMN02225299,633287774,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX318787,GSM1180080,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-07-10T00:00:00Z,GSM1180080,H3K9ac.L3 Input expt.2226,SRP026613,Oregon-R(official name : Oregon-R-modENCODE genotype : wild type ),wild type,PRJNA63455,,,3rd Instar Larvae,,,,,,,,,,,,
SRR927104,ChIP-Seq,50,924454100,SAMN02225300,620215210,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX318788,GSM1180081,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-07-10T00:00:00Z,GSM1180081,H3K9ac.L3 ChIP expt.2410,SRP026613,Oregon-R(official name : Oregon-R-modENCODE genotype : wild type ),wild type,PRJNA63455,,,3rd Instar Larvae,,,,,,,,,,,,
SRR927105,ChIP-Seq,50,742986500,SAMN02225298,496355245,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX318789,GSM1180082,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-07-10T00:00:00Z,GSM1180082,H3K9ac.L3 ChIP expt.2411,SRP026613,Oregon-R(official name : Oregon-R-modENCODE genotype : wild type ),wild type,PRJNA63455,,,3rd Instar Larvae,,,,,,,,,,,,
SRR927106,ChIP-Seq,50,888058550,SAMN02225302,620765807,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX318790,GSM1180083,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-07-10T00:00:00Z,GSM1180083,HP1b_(Henikoff).L3 Input expt.2222,SRP026614,Oregon-R(official name : Oregon-R-modENCODE genotype : wild type ),wild type,PRJNA63455,,,3rd Instar Larvae,,,,,,,,,,,,
SRR927107,ChIP-Seq,50,1050747500,SAMN02225304,736733423,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX318791,GSM1180084,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-07-10T00:00:00Z,GSM1180084,HP1b_(Henikoff).L3 Input expt.2224,SRP026614,Oregon-R(official name : Oregon-R-modENCODE genotype : wild type ),wild type,PRJNA63455,,,3rd Instar Larvae,,,,,,,,,,,,
SRR927108,ChIP-Seq,50,1171377550,SAMN02225303,813852365,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX318792,GSM1180085,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-07-10T00:00:00Z,GSM1180085,HP1b_(Henikoff).L3 ChIP expt.2251,SRP026614,Oregon-R(official name : Oregon-R-modENCODE genotype : wild type ),wild type,PRJNA63455,,,3rd Instar Larvae,,,,,,,,,,,,
SRR927109,ChIP-Seq,50,1055755900,SAMN02225305,731636267,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX318793,GSM1180086,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-07-10T00:00:00Z,GSM1180086,HP1b_(Henikoff).L3 ChIP expt.2252,SRP026614,Oregon-R(official name : Oregon-R-modENCODE genotype : wild type ),wild type,PRJNA63455,,,3rd Instar Larvae,,,,,,,,,,,,
SRR927110,ChIP-Seq,50,1078784150,SAMN02225307,799310322,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX318794,GSM1180087,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-07-10T00:00:00Z,GSM1180087,RPLII_ab5408.Kc Input expt.2431,SRP026615,,se/e,PRJNA63455,late embryonic stage,female,,,,embryo-derived cell-line,Kc167,,,,,,,,
SRR927111,ChIP-Seq,50,1154913750,SAMN02225306,853548485,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX318795,GSM1180088,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-07-10T00:00:00Z,GSM1180088,RPLII_ab5408.Kc Input expt.2432,SRP026615,,se/e,PRJNA63455,late embryonic stage,female,,,,embryo-derived cell-line,Kc167,,,,,,,,
SRR927112,ChIP-Seq,50,1222644000,SAMN02225310,902949557,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX318796,GSM1180089,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-07-10T00:00:00Z,GSM1180089,RPLII_ab5408.Kc ChIP expt.2457,SRP026615,,se/e,PRJNA63455,late embryonic stage,female,,,,embryo-derived cell-line,Kc167,,,,,,,,
SRR927113,ChIP-Seq,50,1181836850,SAMN02225309,872524508,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX318797,GSM1180090,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-07-10T00:00:00Z,GSM1180090,RPLII_ab5408.Kc ChIP expt.2458,SRP026615,,se/e,PRJNA63455,late embryonic stage,female,,,,embryo-derived cell-line,Kc167,,,,,,,,
SRR927114,ChIP-Seq,50,906380800,SAMN02225308,603617637,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX318798,GSM1180091,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-07-10T00:00:00Z,GSM1180091,RLPII_phospho2_ab5095.Clone_8 Input expt.2433,SRP026616,,,PRJNA63455,third instar larval stage,male,,,,dorsal mesothoracic disc,CME-W1-Cl.8+,,,,,,,,
SRR927115,ChIP-Seq,50,967552500,SAMN02225311,643821147,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX318799,GSM1180092,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-07-10T00:00:00Z,GSM1180092,RLPII_phospho2_ab5095.Clone_8 Input expt.2434,SRP026616,,,PRJNA63455,third instar larval stage,male,,,,dorsal mesothoracic disc,CME-W1-Cl.8+,,,,,,,,
SRR927116,ChIP-Seq,50,843778700,SAMN02225313,565840778,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX318800,GSM1180093,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-07-10T00:00:00Z,GSM1180093,RLPII_phospho2_ab5095.Clone_8 ChIP expt.2463,SRP026616,,,PRJNA63455,third instar larval stage,male,,,,dorsal mesothoracic disc,CME-W1-Cl.8+,,,,,,,,
SRR927117,ChIP-Seq,50,925699700,SAMN02225312,618881679,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX318801,GSM1180094,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-07-10T00:00:00Z,GSM1180094,RLPII_phospho2_ab5095.Clone_8 ChIP expt.2464,SRP026616,,,PRJNA63455,third instar larval stage,male,,,,dorsal mesothoracic disc,CME-W1-Cl.8+,,,,,,,,
SRR869705,ChIP-Seq,36,474371100,SAMN02179366,308210958,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX287562,GSM1147109,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Drosophila melanogaster,ILLUMINA,2015-07-22T00:00:00Z,GSM1147109,H3K9me2 antibody2 S2 Input expt.567,SRP023353,,,PRJNA63455,late embryonic stage,male,,,,embryo-derived cell-line,S2-DRSC,,,,,,,,
SRR869706,ChIP-Seq,36,508565016,SAMN02179367,280687676,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX287563,GSM1147110,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Drosophila melanogaster,ILLUMINA,2015-07-22T00:00:00Z,GSM1147110,H3K9me2 antibody2 S2 Input expt.741,SRP023353,,,PRJNA63455,late embryonic stage,male,,,,embryo-derived cell-line,S2-DRSC,,,,,,,,
SRR869707,ChIP-Seq,36,531526392,SAMN02179368,361081756,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX287564,GSM1147111,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Drosophila melanogaster,ILLUMINA,2015-07-22T00:00:00Z,GSM1147111,H3K9me2 antibody2 S2 ChIP expt.568,SRP023353,,,PRJNA63455,late embryonic stage,male,,,,embryo-derived cell-line,S2-DRSC,,,,,,,,
SRR869708,ChIP-Seq,36,588592224,SAMN02179369,413234678,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX287565,GSM1147112,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Drosophila melanogaster,ILLUMINA,2015-07-22T00:00:00Z,GSM1147112,H3K9me2 antibody2 S2 ChIP expt.742,SRP023353,,,PRJNA63455,late embryonic stage,male,,,,embryo-derived cell-line,S2-DRSC,,,,,,,,
SRR869709,ChIP-Seq,50,958641050,SAMN02179370,647027240,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX287566,GSM1147113,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-05-30T00:00:00Z,GSM1147113,H3K27me3 14-16 hr OR Emb Input expt.1815,SRP023354,Oregon-R(official name : Oregon-R-modENCODE genotype : wild type ),wild type,PRJNA63455,,,Embryo 14-16hr OR,,,,,,,,,,,,
SRR869710,ChIP-Seq,50,1150404150,SAMN02179371,801327227,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX287567,GSM1147114,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-05-30T00:00:00Z,GSM1147114,H3K27me3 14-16 hr OR Emb Input expt.1961,SRP023354,Oregon-R(official name : Oregon-R-modENCODE genotype : wild type ),wild type,PRJNA63455,,,Embryo 14-16hr OR,,,,,,,,,,,,
SRR869711,ChIP-Seq,50,1172112400,SAMN02179372,798141910,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX287568,GSM1147115,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-05-30T00:00:00Z,GSM1147115,H3K27me3 14-16 hr OR Emb ChIP expt.1820,SRP023354,Oregon-R(official name : Oregon-R-modENCODE genotype : wild type ),wild type,PRJNA63455,,,Embryo 14-16hr OR,,,,,,,,,,,,
SRR869712,ChIP-Seq,50,1066887950,SAMN02179373,744121777,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX287569,GSM1147116,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-05-30T00:00:00Z,GSM1147116,H3K27me3 14-16 hr OR Emb ChIP expt.1957,SRP023354,Oregon-R(official name : Oregon-R-modENCODE genotype : wild type ),wild type,PRJNA63455,,,Embryo 14-16hr OR,,,,,,,,,,,,
SRR869713,ChIP-Seq,50,745827250,SAMN02179374,494210491,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX287570,GSM1147117,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-05-30T00:00:00Z,GSM1147117,HP1 wa191 14-16 hr OR Emb Input expt.1913,SRP023355,Oregon-R(official name : Oregon-R-modENCODE genotype : wild type ),wild type,PRJNA63455,,,Embryo 14-16hr OR,,,,,,,,,,,,
SRR869714,ChIP-Seq,50,635118600,SAMN02179375,421326853,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX287571,GSM1147118,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-05-30T00:00:00Z,GSM1147118,HP1 wa191 14-16 hr OR Emb Input expt.1915,SRP023355,Oregon-R(official name : Oregon-R-modENCODE genotype : wild type ),wild type,PRJNA63455,,,Embryo 14-16hr OR,,,,,,,,,,,,
SRR869715,ChIP-Seq,50,1346211400,SAMN02179376,854981417,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX287572,GSM1147119,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-05-30T00:00:00Z,GSM1147119,HP1 wa191 14-16 hr OR Emb Input expt.2024,SRP023355,Oregon-R(official name : Oregon-R-modENCODE genotype : wild type ),wild type,PRJNA63455,,,Embryo 14-16hr OR,,,,,,,,,,,,
SRR869716,ChIP-Seq,50,562937900,SAMN02179377,404573464,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX287573,GSM1147120,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-05-30T00:00:00Z,GSM1147120,HP1 wa191 14-16 hr OR Emb Input expt.2025,SRP023355,Oregon-R(official name : Oregon-R-modENCODE genotype : wild type ),wild type,PRJNA63455,,,Embryo 14-16hr OR,,,,,,,,,,,,
SRR869717,ChIP-Seq,36,265944852,SAMN02179378,170147363,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX287574,GSM1147121,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Drosophila melanogaster,ILLUMINA,2015-07-22T00:00:00Z,GSM1147121,HP1 wa191 14-16 hr OR Emb ChIP expt.1914,SRP023355,Oregon-R(official name : Oregon-R-modENCODE genotype : wild type ),wild type,PRJNA63455,,,Embryo 14-16hr OR,,,,,,,,,,,,
SRR869718,ChIP-Seq,36,284531220,SAMN02179379,181623958,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX287575,GSM1147122,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Drosophila melanogaster,ILLUMINA,2015-07-22T00:00:00Z,GSM1147122,HP1 wa191 14-16 hr OR Emb ChIP expt.1916,SRP023355,Oregon-R(official name : Oregon-R-modENCODE genotype : wild type ),wild type,PRJNA63455,,,Embryo 14-16hr OR,,,,,,,,,,,,
SRR869719,ChIP-Seq,50,667907050,SAMN02179380,485027565,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX287576,GSM1147123,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-05-30T00:00:00Z,GSM1147123,HP1 wa191 14-16 hr OR Emb ChIP expt.2026,SRP023355,Oregon-R(official name : Oregon-R-modENCODE genotype : wild type ),wild type,PRJNA63455,,,Embryo 14-16hr OR,,,,,,,,,,,,
SRR869720,ChIP-Seq,50,839126900,SAMN02179381,610969719,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX287577,GSM1147124,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-05-30T00:00:00Z,GSM1147124,HP1 wa191 14-16 hr OR Emb ChIP expt.2027,SRP023355,Oregon-R(official name : Oregon-R-modENCODE genotype : wild type ),wild type,PRJNA63455,,,Embryo 14-16hr OR,,,,,,,,,,,,
SRR869721,ChIP-Seq,50,1150404150,SAMN02179382,801327714,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX287578,GSM1147125,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-05-30T00:00:00Z,GSM1147125,Pc 14-16 hr OR Emb Input expt.1961,SRP023356,Oregon-R(official name : Oregon-R-modENCODE genotype : wild type ),wild type,PRJNA63455,,,Embryo 14-16hr OR,,,,,,,,,,,,
SRR869722,ChIP-Seq,50,958641050,SAMN02179383,647027232,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX287579,GSM1147126,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-05-30T00:00:00Z,GSM1147126,Pc 14-16 hr OR Emb Input expt.1815,SRP023356,Oregon-R(official name : Oregon-R-modENCODE genotype : wild type ),wild type,PRJNA63455,,,Embryo 14-16hr OR,,,,,,,,,,,,
SRR869723,ChIP-Seq,50,1622984700,SAMN02179384,1125336410,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX287580,GSM1147127,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-05-30T00:00:00Z,GSM1147127,Pc 14-16 hr OR Emb ChIP expt.1816,SRP023356,Oregon-R(official name : Oregon-R-modENCODE genotype : wild type ),wild type,PRJNA63455,,,Embryo 14-16hr OR,,,,,,,,,,,,
SRR869724,ChIP-Seq,50,1136765600,SAMN02179385,768502149,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX287581,GSM1147128,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-05-30T00:00:00Z,GSM1147128,Pc 14-16 hr OR Emb ChIP expt.1948,SRP023356,Oregon-R(official name : Oregon-R-modENCODE genotype : wild type ),wild type,PRJNA63455,,,Embryo 14-16hr OR,,,,,,,,,,,,
SRR869725,ChIP-Seq,50,1063320200,SAMN02179386,743458759,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX287582,GSM1147129,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-05-30T00:00:00Z,GSM1147129,SU(HW)-HB 14-16 hr OR Emb Input expt.1823,SRP023357,Oregon-R(official name : Oregon-R-modENCODE genotype : wild type ),wild type,PRJNA63455,,,Embryo 14-16hr OR,,,,,,,,,,,,
SRR869726,ChIP-Seq,50,1105486550,SAMN02179387,775168493,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX287583,GSM1147130,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-05-30T00:00:00Z,GSM1147130,SU(HW)-HB 14-16 hr OR Emb Input expt.1962,SRP023357,Oregon-R(official name : Oregon-R-modENCODE genotype : wild type ),wild type,PRJNA63455,,,Embryo 14-16hr OR,,,,,,,,,,,,
SRR869727,ChIP-Seq,50,1392634150,SAMN02179388,977395172,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX287584,GSM1147131,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-05-30T00:00:00Z,GSM1147131,SU(HW)-HB 14-16 hr OR Emb ChIP expt.1824,SRP023357,Oregon-R(official name : Oregon-R-modENCODE genotype : wild type ),wild type,PRJNA63455,,,Embryo 14-16hr OR,,,,,,,,,,,,
SRR869728,ChIP-Seq,50,1192833450,SAMN02179389,835001085,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX287585,GSM1147132,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-05-30T00:00:00Z,GSM1147132,SU(HW)-HB 14-16 hr OR Emb ChIP expt.1965,SRP023357,Oregon-R(official name : Oregon-R-modENCODE genotype : wild type ),wild type,PRJNA63455,,,Embryo 14-16hr OR,,,,,,,,,,,,
SRR869729,ChIP-Seq,50,1063320200,SAMN02179390,743458759,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX287586,GSM1147133,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-05-30T00:00:00Z,GSM1147133,CP190-HB 14-16 hr OR Emb Input expt.1823,SRP023358,Oregon-R(official name : Oregon-R-modENCODE genotype : wild type ),wild type,PRJNA63455,,,Embryo 14-16hr OR,,,,,,,,,,,,
SRR869730,ChIP-Seq,50,1105486550,SAMN02179391,775168493,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX287587,GSM1147134,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-05-30T00:00:00Z,GSM1147134,CP190-HB 14-16 hr OR Emb Input expt.1962,SRP023358,Oregon-R(official name : Oregon-R-modENCODE genotype : wild type ),wild type,PRJNA63455,,,Embryo 14-16hr OR,,,,,,,,,,,,
SRR869731,ChIP-Seq,50,1057470300,SAMN02179392,744785483,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX287588,GSM1147135,Illumina Genome Analyzer,SINGLE,ChIP,GENOMIC,Drosophila melanogaster,ILLUMINA,2013-05-30T00:00:00Z,GSM1147135,CP190-HB 14-16 hr OR Emb ChIP expt.1963,SRP023358,Oregon-R(official name : Oregon-R-modENCODE genotype : wild type ),wild type,PRJNA63455,,,Embryo 14-16hr OR,,,,,,,,,,,,
